poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
56277,933,Anzalone Liszt Grove,"","",ALG Research,14,ALG Research,B/C,,Michigan,10/10/18,10/14/18,11777,Haley Stevens,DEM,90439,513,lv,,lv,,10/17/18 16:18,"",https://haleystevensforcongress.com/wp-content/uploads/2018/10/mi-cd-11-track-3-memo.pdf,538,true,DEM,375,2018,U.S. House,11,District 11,11/6/18,general,false,false,REP,Epstein,11778,Lena Epstein,39.0
56306,460,SurveyUSA,"284,385",Bay News 9 | News 13 ,SurveyUSA,325,SurveyUSA,A,,Florida,10/9/18,10/14/18,,"",,90490,591,lv,,lv,,10/18/18 14:45,"",http://www.surveyusa.com/client/PollReport.aspx?g=db034a88-6665-4a19-acde-057b71069b31,538,false,,268,2018,U.S. House,15,District 15,11/6/18,general,false,false,DEM,Carlson,12518,Kristen Carlson,45.0
56306,460,SurveyUSA,"284,385",Bay News 9 | News 13 ,SurveyUSA,325,SurveyUSA,A,,Florida,10/9/18,10/14/18,,"",,90490,591,lv,,lv,,10/18/18 14:45,"",http://www.surveyusa.com/client/PollReport.aspx?g=db034a88-6665-4a19-acde-057b71069b31,538,false,,268,2018,U.S. House,15,District 15,11/6/18,general,false,false,REP,Spano,11594,Ross Spano,45.0
56525,178,Global Strategy Group,1011,Giffords,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Minnesota,10/9/18,10/14/18,,"",,90930,400,lv,,lv,,10/29/18 20:05,"",https://drive.google.com/file/d/1YnjVkOo4sAmTAz2F9wDBzlGzGffjvDdg/view,538,false,DEM,380,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,Craig,11800,Angie Craig,52.0
56525,178,Global Strategy Group,1011,Giffords,Global Strategy Group,118,Global Strategy Group,B/C,Live Phone,Minnesota,10/9/18,10/14/18,,"",,90930,400,lv,,lv,,10/29/18 20:05,"",https://drive.google.com/file/d/1YnjVkOo4sAmTAz2F9wDBzlGzGffjvDdg/view,538,false,DEM,380,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Lewis,11801,Jason Lewis,43.0
56339,67,Braun,"475,1094",Vermont Public Radio | Vermont PBS,Braun Research,33,Braun Research,B/C,Live Phone,Vermont,10/5/18,10/14/18,,"",,90579,495,lv,,lv,,10/22/18 09:21,"",http://projects.vpr.net/vpr-vermont-pbs-poll,538,false,,579,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Welch,12120,Peter Welch,55.0
56339,67,Braun,"475,1094",Vermont Public Radio | Vermont PBS,Braun Research,33,Braun Research,B/C,Live Phone,Vermont,10/5/18,10/14/18,,"",,90579,495,lv,,lv,,10/22/18 09:21,"",http://projects.vpr.net/vpr-vermont-pbs-poll,538,false,,579,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Tynio,13213,Anya Tynio,18.0
56339,67,Braun,"475,1094",Vermont Public Radio | Vermont PBS,Braun Research,33,Braun Research,B/C,Live Phone,Vermont,10/5/18,10/14/18,,"",,90579,495,lv,,lv,,10/22/18 09:21,"",http://projects.vpr.net/vpr-vermont-pbs-poll,538,false,,579,2018,U.S. House,1,District 1,11/6/18,general,false,false,IND,Ericson,13214,Cris Ericson,3.0
56339,67,Braun,"475,1094",Vermont Public Radio | Vermont PBS,Braun Research,33,Braun Research,B/C,Live Phone,Vermont,10/5/18,10/14/18,,"",,90579,495,lv,,lv,,10/22/18 09:21,"",http://projects.vpr.net/vpr-vermont-pbs-poll,538,false,,579,2018,U.S. House,1,District 1,11/6/18,general,false,false,LBU,Potter,13215,Laura S. Potter,3.0
56229,1187,The Polling Company Inc./WomanTrend,209,Citizens United Political Victory Fund,The Polling Company/WomanTrend,337,The Polling Company Inc.,B/C,,New York,10/12/18,10/13/18,,"",,90309,400,lv,,lv,,10/16/18 07:54,"",https://www.politico.com/f/?id=00000166-7a9a-d3f0-a1f7-ff9aa00a0000,538,false,REP,459,2018,U.S. House,22,District 22,11/6/18,general,false,false,DEM,Brindisi,11234,Anthony J. Brindisi,42.0
56229,1187,The Polling Company Inc./WomanTrend,209,Citizens United Political Victory Fund,The Polling Company/WomanTrend,337,The Polling Company Inc.,B/C,,New York,10/12/18,10/13/18,,"",,90309,400,lv,,lv,,10/16/18 07:54,"",https://www.politico.com/f/?id=00000166-7a9a-d3f0-a1f7-ff9aa00a0000,538,false,REP,459,2018,U.S. House,22,District 22,11/6/18,general,false,false,REP,Tenney,11235,Claudia Tenney,50.0
56242,482,The Polling Company,"","",The Polling Company,337,The Polling Company Inc.,B/C,Live Phone,Iowa,10/12/18,10/13/18,11231,Rod Blum,REP,90337,400,rv,,rv,,10/16/18 14:01,"",https://www.rollcall.com/news/politics/gop-poll-shows-close-race-for-rod-blum-in-iowas-1st-district,538,true,REP,297,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Finkenauer,11230,Abby Finkenauer,45.0
56242,482,The Polling Company,"","",The Polling Company,337,The Polling Company Inc.,B/C,Live Phone,Iowa,10/12/18,10/13/18,11231,Rod Blum,REP,90337,400,rv,,rv,,10/16/18 14:01,"",https://www.rollcall.com/news/politics/gop-poll-shows-close-race-for-rod-blum-in-iowas-1st-district,538,true,REP,297,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Blum,11231,Rod Blum,43.0
56242,482,The Polling Company,"","",The Polling Company,337,The Polling Company Inc.,B/C,Live Phone,Iowa,10/12/18,10/13/18,11231,Rod Blum,REP,90337,400,rv,,rv,,10/16/18 14:01,"",https://www.rollcall.com/news/politics/gop-poll-shows-close-race-for-rod-blum-in-iowas-1st-district,538,true,REP,297,2018,U.S. House,1,District 1,11/6/18,general,false,false,LIB,Hageman,13193,Troy Hageman,4.0
56366,921,Clarity,681,End Citizens United,Clarity Campaign Labs,52,Clarity Campaign Labs,B/C,Live Phone,Ohio,10/11/18,10/13/18,,"",,90607,639,lv,,lv,,10/22/18 18:25,"",http://endcitizensunited.org/wp-content/uploads/2018/10/Clarity-End-Citizens-United-OH-12-Poll-Memo-Oct2018-3.pdf,538,false,DEM,476,2018,U.S. House,12,District 12,11/6/18,general,false,false,DEM,O'Connor,11187,Danny O'Connor,46.0
56366,921,Clarity,681,End Citizens United,Clarity Campaign Labs,52,Clarity Campaign Labs,B/C,Live Phone,Ohio,10/11/18,10/13/18,,"",,90607,639,lv,,lv,,10/22/18 18:25,"",http://endcitizensunited.org/wp-content/uploads/2018/10/Clarity-End-Citizens-United-OH-12-Poll-Memo-Oct2018-3.pdf,538,false,DEM,476,2018,U.S. House,12,District 12,11/6/18,general,false,false,REP,Balderson,11188,Troy Balderson,48.0
56251,988,Harper Polling,452,NRCC,Harper Polling,132,Harper Polling,B/C,Live Phone,Michigan,10/10/18,10/13/18,,"",,90345,400,lv,,lv,,10/16/18 18:10,"",https://lenaforcongress.com/recent-poll-surge/,538,true,REP,375,2018,U.S. House,11,District 11,11/6/18,general,false,false,DEM,Stevens,11777,Haley Stevens,36.0
56251,988,Harper Polling,452,NRCC,Harper Polling,132,Harper Polling,B/C,Live Phone,Michigan,10/10/18,10/13/18,,"",,90345,400,lv,,lv,,10/16/18 18:10,"",https://lenaforcongress.com/recent-poll-surge/,538,true,REP,375,2018,U.S. House,11,District 11,11/6/18,general,false,false,REP,Epstein,11778,Lena Epstein,35.0
56251,988,Harper Polling,452,NRCC,Harper Polling,132,Harper Polling,B/C,Live Phone,Michigan,10/10/18,10/13/18,,"",,90345,400,lv,,lv,,10/16/18 18:10,"",https://lenaforcongress.com/recent-poll-surge/,538,true,REP,375,2018,U.S. House,11,District 11,11/6/18,general,false,false,LIB,Schwartz,13201,Leonard C. Schwartz,1.0
56251,988,Harper Polling,452,NRCC,Harper Polling,132,Harper Polling,B/C,Live Phone,Michigan,10/10/18,10/13/18,,"",,90345,400,lv,,lv,,10/16/18 18:10,"",https://lenaforcongress.com/recent-poll-surge/,538,true,REP,375,2018,U.S. House,11,District 11,11/6/18,general,false,false,IND,Nye,13202,Cooper Nye,1.0
56394,328,MSU - Billings,"","",Montana State University Billings,216,Montana State University Billings,B/C,Live Phone,Montana,10/8/18,10/13/18,,"",,90657,471,lv,,lv,,10/23/18 19:15,"",http://www.msubillings.edu/urelations/releases/newsphotos2018/oct/2018%20Montana%20Poll%20report.pdf,538,false,,399,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Williams,11175,Kathleen Williams,41.0
56394,328,MSU - Billings,"","",Montana State University Billings,216,Montana State University Billings,B/C,Live Phone,Montana,10/8/18,10/13/18,,"",,90657,471,lv,,lv,,10/23/18 19:15,"",http://www.msubillings.edu/urelations/releases/newsphotos2018/oct/2018%20Montana%20Poll%20report.pdf,538,false,,399,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Gianforte,11176,Greg Gianforte,44.0
56394,328,MSU - Billings,"","",Montana State University Billings,216,Montana State University Billings,B/C,Live Phone,Montana,10/8/18,10/13/18,,"",,90657,471,lv,,lv,,10/23/18 19:15,"",http://www.msubillings.edu/urelations/releases/newsphotos2018/oct/2018%20Montana%20Poll%20report.pdf,538,false,,399,2018,U.S. House,1,District 1,11/6/18,general,false,false,LIB,Swanson,13184,Elinor Swanson,3.0
56186,383,PPP,1090,The Great Slate,Public Policy Polling,263,Public Policy Polling,A-,,Alaska,10/11/18,10/12/18,,"",,90224,645,v,,v,,10/12/18 18:57,"",https://drive.google.com/file/d/1FORloCfXgvaOWcZ80NOdldgrmV9QdJZO/view,538,false,DEM,167,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Galvin,12382,Alyse S. Galvin,43.0
56186,383,PPP,1090,The Great Slate,Public Policy Polling,263,Public Policy Polling,A-,,Alaska,10/11/18,10/12/18,,"",,90224,645,v,,v,,10/12/18 18:57,"",https://drive.google.com/file/d/1FORloCfXgvaOWcZ80NOdldgrmV9QdJZO/view,538,false,DEM,167,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Young,11440,Don Young,46.0
56470,1422,Patinkin Research Strategies,"","",Patinkin Research Strategies,490,Patinkin Research Strategies,B/C,,Oregon,10/11/18,10/12/18,11970,Jamie McLeod-Skinner,DEM,90825,400,lv,,lv,,10/25/18 16:32,awaiting dates,http://www.eastoregonian.com/eo/capital-bureau/20181024/second-district-challenger-sees-slim-hope-in-new-poll,538,true,DEM,487,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,McLeod-Skinner,11970,Jamie McLeod-Skinner,40.0
56470,1422,Patinkin Research Strategies,"","",Patinkin Research Strategies,490,Patinkin Research Strategies,B/C,,Oregon,10/11/18,10/12/18,11970,Jamie McLeod-Skinner,DEM,90825,400,lv,,lv,,10/25/18 16:32,awaiting dates,http://www.eastoregonian.com/eo/capital-bureau/20181024/second-district-challenger-sees-slim-hope-in-new-poll,538,true,DEM,487,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Walden,11971,Greg Walden,49.0
56470,1422,Patinkin Research Strategies,"","",Patinkin Research Strategies,490,Patinkin Research Strategies,B/C,,Oregon,10/11/18,10/12/18,11970,Jamie McLeod-Skinner,DEM,90825,400,lv,,lv,,10/25/18 16:32,awaiting dates,http://www.eastoregonian.com/eo/capital-bureau/20181024/second-district-challenger-sees-slim-hope-in-new-poll,538,true,DEM,487,2018,U.S. House,2,District 2,11/6/18,general,false,false,IND,Roberts,13224,Mark R. Roberts,7.0
56204,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,10/10/18,10/12/18,,"",,90266,121,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,434,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Titus,11879,Dina Titus,50.2
56204,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,10/10/18,10/12/18,,"",,90266,121,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,434,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Bentley,11880,Joyce Bentley,20.0
56204,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,10/10/18,10/12/18,,"",,90267,169,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,435,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,Koble,11881,Clint Koble,16.2
56204,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,10/10/18,10/12/18,,"",,90267,169,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,435,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Amodei,11882,Mark E. Amodei,23.1
56204,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,10/10/18,10/12/18,,"",,90268,178,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,436,2018,U.S. House,3,District 3,11/6/18,general,false,false,DEM,Lee,11883,Susie Lee,40.7
56204,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,10/10/18,10/12/18,,"",,90268,178,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,436,2018,U.S. House,3,District 3,11/6/18,general,false,false,REP,Tarkanian,11884,Danny Tarkanian,39.0
56204,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,10/10/18,10/12/18,,"",,90269,157,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,437,2018,U.S. House,4,District 4,11/6/18,general,false,false,DEM,Horsford,11885,Steven A. Horsford,35.8
56204,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Nevada,10/10/18,10/12/18,,"",,90269,157,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,437,2018,U.S. House,4,District 4,11/6/18,general,false,false,REP,Hardy,11886,Cresent Hardy,34.1
56205,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,New Hampshire,10/10/18,10/12/18,,"",,90270,387,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,417,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Pappas,13159,Chris Pappas,40.3
56205,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,New Hampshire,10/10/18,10/12/18,,"",,90270,387,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,417,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Edwards,13160,Eddie Edwards,34.9
56205,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,New Hampshire,10/10/18,10/12/18,,"",,90270,387,lv,,lv,,10/15/18 09:40,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,417,2018,U.S. House,1,District 1,11/6/18,general,false,false,LIB,Belforti,13197,Dan Belforti,1.2
56205,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,New Hampshire,10/10/18,10/12/18,,"",,90271,401,lv,,lv,,10/15/18 09:41,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,418,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,Kuster,11859,Ann McLane Kuster,44.3
56205,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,New Hampshire,10/10/18,10/12/18,,"",,90271,401,lv,,lv,,10/15/18 09:41,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,418,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Negron,13161,Steven Negron,25.4
56205,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,New Hampshire,10/10/18,10/12/18,,"",,90271,401,lv,,lv,,10/15/18 09:41,"",https://www.emerson.edu/news-events/emerson-college-today/two-emerson-e-polls-republicans-edge-us-senate-governor-races-nevada-new-hampshire-races-come-focus,538,false,,418,2018,U.S. House,2,District 2,11/6/18,general,false,false,LIB,O'Donnell,13198,Justin F. O'Donnell,1.9
56214,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,IVR/Online,North Carolina,10/9/18,10/12/18,,"",,90281,533,lv,,lv,,10/15/18 15:31,"",https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/f8855bb9-bd75-4010-8bfc-7eec47d15645/BuddManningOctoberPoll.pdf,538,false,,412,2018,U.S. House,13,District 13,11/6/18,general,false,false,DEM,Manning,11181,Kathy Manning,41.0
56214,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,IVR/Online,North Carolina,10/9/18,10/12/18,,"",,90281,533,lv,,lv,,10/15/18 15:31,"",https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/f8855bb9-bd75-4010-8bfc-7eec47d15645/BuddManningOctoberPoll.pdf,538,false,,412,2018,U.S. House,13,District 13,11/6/18,general,false,false,REP,Budd,11182,Ted Budd,44.0
56214,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,IVR/Online,North Carolina,10/9/18,10/12/18,,"",,90281,533,lv,,lv,,10/15/18 15:31,"",https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/f8855bb9-bd75-4010-8bfc-7eec47d15645/BuddManningOctoberPoll.pdf,538,false,,412,2018,U.S. House,13,District 13,11/6/18,general,false,false,LIB,Bailey,11350,Thomas Aaron Bailey,1.0
56214,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,IVR/Online,North Carolina,10/9/18,10/12/18,,"",,90281,533,lv,,lv,,10/15/18 15:31,"",https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/f8855bb9-bd75-4010-8bfc-7eec47d15645/BuddManningOctoberPoll.pdf,538,false,,412,2018,U.S. House,13,District 13,11/6/18,general,false,false,GRE,Corriher,11351,Robert Corriher,1.0
56367,178,Global Strategy Group,681,End Citizens United,Global Strategy Group,118,Global Strategy Group,B/C,,Maine,10/9/18,10/12/18,,"",,90608,400,lv,,lv,,10/22/18 18:25,"",http://endcitizensunited.org/wp-content/uploads/2018/10/ECU-ME-02-Memo.pdf,538,false,DEM,364,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,Golden,11384,Jared Forrest Golden,48.0
56367,178,Global Strategy Group,681,End Citizens United,Global Strategy Group,118,Global Strategy Group,B/C,,Maine,10/9/18,10/12/18,,"",,90608,400,lv,,lv,,10/22/18 18:25,"",http://endcitizensunited.org/wp-content/uploads/2018/10/ECU-ME-02-Memo.pdf,538,false,DEM,364,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Poliquin,11385,Bruce Poliquin,42.0
56203,94,Christopher Newport U.,"","",Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/3/18,10/12/18,,"",,90261,798,lv,,lv,,10/15/18 08:45,Likely voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-15-VA-CD-2-Report-Final.pdf,538,false,,569,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,Luria,11192,Elaine G. Luria,43.0
56203,94,Christopher Newport U.,"","",Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/3/18,10/12/18,,"",,90261,798,lv,,lv,,10/15/18 08:45,Likely voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-15-VA-CD-2-Report-Final.pdf,538,false,,569,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Taylor,11193,Scott W. Taylor,50.0
56203,94,Christopher Newport U.,"","",Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/3/18,10/12/18,,"",,90262,682,lv,,lv,,10/15/18 08:45,Committed voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-15-VA-CD-2-Report-Final.pdf,538,false,,569,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,Luria,11192,Elaine G. Luria,44.0
56203,94,Christopher Newport U.,"","",Christopher Newport University,50,Christopher Newport University,A/B,Live Phone,Virginia,10/3/18,10/12/18,,"",,90262,682,lv,,lv,,10/15/18 08:45,Committed voter model,http://wasoncenter.cnu.edu/wp-content/uploads/2018/10/Oct-15-VA-CD-2-Report-Final.pdf,538,false,,569,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Taylor,11193,Scott W. Taylor,50.0
56187,940,Lake Research,"","",Lake Research Partners,165,Lake Research Partners,A/B,Live Phone,Washington,10/9/18,10/11/18,11412,Carolyn Long,DEM,90223,400,lv,,lv,,10/12/18 18:57,"",https://www.opb.org/news/article/jaime-herrera-beutler-carolyn-long-washington-congress-poll/,538,true,DEM,582,2018,U.S. House,3,District 3,11/6/18,general,false,false,DEM,Long,11412,Carolyn Long,45.0
56187,940,Lake Research,"","",Lake Research Partners,165,Lake Research Partners,A/B,Live Phone,Washington,10/9/18,10/11/18,11412,Carolyn Long,DEM,90223,400,lv,,lv,,10/12/18 18:57,"",https://www.opb.org/news/article/jaime-herrera-beutler-carolyn-long-washington-congress-poll/,538,true,DEM,582,2018,U.S. House,3,District 3,11/6/18,general,false,false,REP,Herrera Beutler,11413,Jaime Herrera Beutler,43.0
56227,438,Siena,979,Spectrum News,Siena College,305,Siena College,A,Live Phone,New York,10/6/18,10/11/18,,"",,90305,490,lv,,lv,,10/16/18 07:54,"",https://scri.siena.edu/wp-content/uploads/2018/10/NYCD271018_5849.pdf,538,false,,464,2018,U.S. House,27,District 27,11/6/18,general,false,false,DEM,McMurray,11918,Nate McMurray,43.0
56227,438,Siena,979,Spectrum News,Siena College,305,Siena College,A,Live Phone,New York,10/6/18,10/11/18,,"",,90305,490,lv,,lv,,10/16/18 07:54,"",https://scri.siena.edu/wp-content/uploads/2018/10/NYCD271018_5849.pdf,538,false,,464,2018,U.S. House,27,District 27,11/6/18,general,false,false,REP,Collins,11919,Chris Collins,46.0
56227,438,Siena,979,Spectrum News,Siena College,305,Siena College,A,Live Phone,New York,10/6/18,10/11/18,,"",,90305,490,lv,,lv,,10/16/18 07:54,"",https://scri.siena.edu/wp-content/uploads/2018/10/NYCD271018_5849.pdf,538,false,,464,2018,U.S. House,27,District 27,11/6/18,general,false,false,REF,Piegza,13192,Larry Piegza,1.0
56213,1410,University of Utah,"430,431",Hinckley Institute of Politics | The Salt Lake Tribune,University of Utah,500,University of Utah (Hinckley Poll),,Live Phone/Online,Utah,10/3/18,10/11/18,,"",,90280,403,rv,,rv,,10/15/18 13:47,"",https://www.sltrib.com/news/politics/2018/10/15/poll-th-district-race-is/,538,false,,567,2018,U.S. House,4,District 4,11/6/18,general,false,false,DEM,McAdams,11214,Ben McAdams,46.0
56213,1410,University of Utah,"430,431",Hinckley Institute of Politics | The Salt Lake Tribune,University of Utah,500,University of Utah (Hinckley Poll),,Live Phone/Online,Utah,10/3/18,10/11/18,,"",,90280,403,rv,,rv,,10/15/18 13:47,"",https://www.sltrib.com/news/politics/2018/10/15/poll-th-district-race-is/,538,false,,567,2018,U.S. House,4,District 4,11/6/18,general,false,false,REP,Love,11215,Mia B. Love,46.0
56170,1456,Go Right Strategies,"","",Go Right Strategies,477,Go Right Strategies,,IVR,Arizona,10/9/18,10/10/18,13167,Wendy J. Rogers,REP,90169,943,lv,,lv,,10/12/18 01:54,Add link once one is available.,https://drive.google.com/file/d/1WsjHg4xpadSGP0neqIh3HGKDhj8qKu_q/view,538,true,REP,179,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,O'Halleran,11460,Tom O'Halleran,37.5
56170,1456,Go Right Strategies,"","",Go Right Strategies,477,Go Right Strategies,,IVR,Arizona,10/9/18,10/10/18,13167,Wendy J. Rogers,REP,90169,943,lv,,lv,,10/12/18 01:54,Add link once one is available.,https://drive.google.com/file/d/1WsjHg4xpadSGP0neqIh3HGKDhj8qKu_q/view,538,true,REP,179,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Rogers,13167,Wendy J. Rogers,44.4
56221,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,,Michigan,10/9/18,10/10/18,,"",,90296,605,lv,,lv,,10/15/18 19:31,"",https://drive.google.com/file/d/17cZ9DHVGrVvOvcJtlf3zrP7Zp7myECpH/view,538,true,DEM,370,2018,U.S. House,6,District 6,11/6/18,general,false,false,DEM,Longjohn,11792,Matt Longjohn,46.0
56221,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,,Michigan,10/9/18,10/10/18,,"",,90296,605,lv,,lv,,10/15/18 19:31,"",https://drive.google.com/file/d/17cZ9DHVGrVvOvcJtlf3zrP7Zp7myECpH/view,538,true,DEM,370,2018,U.S. House,6,District 6,11/6/18,general,false,false,REP,Upton,11793,Fred Upton,49.0
56252,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Pennsylvania,10/9/18,10/10/18,,"",,90346,548,lv,,lv,,10/16/18 18:42,"",https://dccc.org/new-poll-shows-tight-race-pa-16/,538,true,DEM,506,2018,U.S. House,16,District 16,11/6/18,general,false,false,DEM,DiNicola,11212,Ronald A. DiNicola,46.0
56252,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Pennsylvania,10/9/18,10/10/18,,"",,90346,548,lv,,lv,,10/16/18 18:42,"",https://dccc.org/new-poll-shows-tight-race-pa-16/,538,true,DEM,506,2018,U.S. House,16,District 16,11/6/18,general,false,false,REP,Kelly,11213,Mike Kelly,49.0
56183,907,GBAO,"","",GBAO,109,GBAO,B/C,,New York,10/8/18,10/10/18,11887,Perry Gershon,DEM,90213,500,lv,,lv,,10/12/18 16:26,"",https://www.newsday.com/opinion/a-hubbub-surrounding-the-hub-1.21870916,538,true,DEM,438,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Gershon,11887,Perry Gershon,46.2
